Author,Study_Ref,Study_DOI,Exposure,Outcome,Instrument,Reported_Measure,Coeff_G_X,Coeff_G_X_SE,Coeff_G_Y,Coeff_G_Y_SE
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6918506,OR,0.0113,0.0014,0.0132,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6924023,OR,0.0107,0.0016,‐0.0012,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6932108,OR,‐0.0210,0.0027,0.0182,0.0195
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6946136,OR,0.0081,0.0014,0.0001,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6946362,OR,0.0091,0.0015,‐0.0193,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6951996,OR,‐0.0182,0.0032,0.0352,0.0205
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6956283,OR,0.0098,0.0016,‐0.0102,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6969783,OR,‐0.0098,0.0014,0.0209,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6977237,OR,0.0082,0.0014,‐0.0061,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6989141,OR,0.0100,0.0017,‐0.0077,0.0131
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs6994287,OR,0.0102,0.0014,‐0.0039,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7012546,OR,0.0092,0.0014,‐0.0101,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7016302,OR,‐0.0125,0.0019,0.0080,0.013
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs702606,OR,0.0118,0.0021,‐0.0001,0.0134
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7029718,OR,0.0244,0.0014,‐0.0030,0.0095
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7030373,OR,‐0.0098,0.0017,0.0092,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7035315,OR,‐0.0090,0.0015,‐0.0177,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7040995,OR,0.0097,0.0014,‐0.0240,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7041702,OR,‐0.0111,0.0016,0.0149,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7084508,OR,‐0.0085,0.0015,‐0.0067,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs710629,OR,0.0082,0.0015,‐0.0081,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7108020,OR,0.0111,0.0015,‐0.0089,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs711793,OR,0.0103,0.0015,‐0.0046,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7127580,OR,‐0.0150,0.0023,0.0042,0.017
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs713584,OR,‐0.0080,0.0014,0.0011,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs71413877,OR,0.0351,0.0036,‐0.0326,0.0307
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7146625,OR,0.0091,0.0016,‐0.0215,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7147473,OR,‐0.0103,0.0015,0.0161,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7158218,OR,‐0.0090,0.0015,‐0.0015,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs71646142,OR,0.0104,0.0018,‐0.0003,0.0124
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs716513,OR,0.0084,0.0014,‐0.0092,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7167688,OR,‐0.0094,0.0014,0.0023,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7171405,OR,‐0.0101,0.0016,0.0135,0.0107
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs717996,OR,‐0.0122,0.0014,0.0217,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7182216,OR,‐0.0096,0.0017,‐0.0125,0.0122
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7190,OR,‐0.0095,0.0015,‐0.0009,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs721579,OR,‐0.0110,0.0016,0.0102,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7218235,OR,‐0.0097,0.0017,0.0198,0.0124
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7223311,OR,‐0.0079,0.0014,0.0109,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7226824,OR,‐0.0078,0.0014,‐0.0031,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72482130,OR,0.0141,0.0019,‐0.0249,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72486027,OR,‐0.0104,0.0016,0.0021,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7254263,OR,‐0.0119,0.0016,0.0052,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7255223,OR,0.0097,0.0016,‐0.0110,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72622559,OR,‐0.0120,0.0017,0.0086,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72624911,OR,0.0282,0.0034,‐0.0947,0.0277
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72636697,OR,‐0.0140,0.002,0.0175,0.0129
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72667460,OR,0.0197,0.0031,‐0.0122,0.0215
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72671456,OR,‐0.0174,0.002,0.0294,0.0147
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72672052,OR,‐0.0101,0.0018,0.0198,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72673097,OR,0.0257,0.0042,0.0444,0.041
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72677177,OR,0.0100,0.0014,‐0.0009,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72694479,OR,0.0127,0.002,0.0005,0.0142
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72709560,OR,0.0085,0.0015,‐0.0143,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72771860,OR,‐0.0211,0.0029,‐0.0217,0.0253
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72792395,OR,‐0.0145,0.0022,0.0051,0.0146
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs728054,OR,‐0.0128,0.0015,0.0109,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72819118,OR,‐0.0231,0.0024,‐0.0043,0.0195
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72824753,OR,0.0133,0.0024,‐0.0158,0.0152
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72828517,OR,‐0.0168,0.0019,0.0066,0.0127
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72829857,OR,‐0.0149,0.0016,0.0162,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72834698,OR,0.0117,0.002,‐0.0140,0.016
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72881110,OR,0.0146,0.0027,‐0.0056,0.0176
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72883760,OR,0.0101,0.0018,‐0.0363,0.0121
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72896637,OR,0.0162,0.0028,‐0.0202,0.0245
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72902523,OR,‐0.0103,0.0016,‐0.0192,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72906124,OR,0.0185,0.003,‐0.0254,0.0227
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72917504,OR,‐0.0178,0.003,‐0.0167,0.0217
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72919450,OR,‐0.0132,0.0023,0.0009,0.0156
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72944064,OR,‐0.0098,0.0016,‐0.0132,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72962169,OR,‐0.0174,0.0019,‐0.0069,0.0125
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72972965,OR,0.0083,0.0015,0.0037,0.0106
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs72993796,OR,0.0127,0.0022,0.0106,0.0181
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73034295,OR,0.0099,0.0018,‐0.0151,0.0129
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs730384,OR,0.0101,0.0014,‐0.0108,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73039077,OR,0.0092,0.0016,‐0.0097,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73055556,OR,0.0111,0.002,‐0.0058,0.0134
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73082325,OR,‐0.0252,0.0044,0.0696,0.0393
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73106136,OR,‐0.0147,0.0026,‐0.0057,0.0192
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73154546,OR,0.0197,0.0036,‐0.0070,0.0291
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7317761,OR,0.0109,0.0016,0.0071,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73191311,OR,‐0.0094,0.0015,‐0.0093,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7321274,OR,0.0114,0.0018,‐0.0181,0.0115
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73219806,OR,0.0106,0.0019,‐0.0096,0.0133
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7323027,OR,0.0130,0.0015,‐0.0081,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7326331,OR,‐0.0128,0.0016,0.0060,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73344830,OR,0.0170,0.0014,‐0.0020,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73405293,OR,0.0113,0.002,‐0.0022,0.0137
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73457936,OR,0.0144,0.0025,0.0203,0.0194
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73518807,OR,‐0.0128,0.0021,0.0179,0.0109
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7356536,OR,‐0.0129,0.0021,0.0021,0.0143
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs736281,OR,0.0086,0.0014,0.0161,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73643713,OR,‐0.0165,0.0027,0.0046,0.0177
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs736471,OR,0.0083,0.0014,0.0049,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73648455,OR,‐0.0183,0.0026,0.0148,0.0167
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs737945,OR,‐0.0115,0.0014,0.0044,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73874335,OR,‐0.0178,0.0029,‐0.0046,0.017
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs73961845,OR,‐0.0114,0.0014,0.0035,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74091672,OR,‐0.0153,0.0022,0.0101,0.0159
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7430651,OR,‐0.0111,0.0016,0.0088,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs743316,OR,0.0112,0.0017,0.0071,0.0119
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74415461,OR,0.0176,0.0026,‐0.0227,0.0211
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74453875,OR,0.0214,0.0037,‐0.0112,0.0219
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74462621,OR,0.0125,0.002,0.0129,0.0146
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7449561,OR,0.0102,0.0017,0.0192,0.011
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7451726,OR,0.0109,0.0017,0.0070,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74545339,OR,‐0.0158,0.0022,‐0.0141,0.0149
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7460106,OR,‐0.0123,0.0017,0.0137,0.012
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74615093,OR,0.0145,0.0026,‐0.0002,0.019
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs746839,OR,0.0135,0.0015,0.0021,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74747621,OR,0.0153,0.0022,‐0.0274,0.0159
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74787922,OR,0.0182,0.0028,‐0.0133,0.0208
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74944275,OR,0.0231,0.0035,‐0.0363,0.0287
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs74944857,OR,‐0.0089,0.0015,0.0078,0.0105
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7495033,OR,0.0095,0.0015,‐0.0116,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75033012,OR,‐0.0258,0.0038,‐0.0127,0.0343
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75177132,OR,0.0298,0.0036,‐0.0102,0.0386
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75203411,OR,0.0135,0.0019,‐0.0070,0.0132
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7526112,OR,0.0124,0.0015,0.0036,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75308819,OR,0.0287,0.0047,0.0006,0.0375
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75434274,OR,0.0151,0.0026,‐0.0382,0.0201
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75500877,OR,0.0207,0.0033,‐0.0145,0.0255
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7552964,OR,0.0148,0.0023,‐0.0223,0.0158
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7560871,OR,‐0.0193,0.0027,0.0067,0.0198
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7561705,OR,0.0078,0.0014,‐0.0076,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7575637,OR,0.0107,0.0014,0.0301,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs75756843,OR,0.0288,0.0049,‐0.0137,0.0353
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7575938,OR,0.0090,0.0015,‐0.0033,0.0099
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7590368,OR,‐0.0146,0.0016,‐0.0031,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7597126,OR,‐0.0094,0.0014,‐0.0010,0.0101
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7597412,OR,0.0088,0.0015,0.0093,0.0103
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7603132,OR,0.0137,0.0018,‐0.0240,0.0116
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76076331,OR,0.0206,0.0021,‐0.0116,0.0144
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76077165,OR,0.0165,0.0025,‐0.0169,0.0186
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76167224,OR,‐0.0187,0.0033,‐0.0182,0.031
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7617204,OR,‐0.0097,0.0014,‐0.0058,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76235882,OR,0.0241,0.0039,‐0.0220,0.0278
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76241605,OR,0.0139,0.0022,0.0092,0.0186
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76246107,OR,‐0.0162,0.0026,‐0.0253,0.0227
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7625428,OR,0.0098,0.0014,‐0.0008,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76267866,OR,0.0104,0.0017,‐0.0124,0.0118
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7630133,OR,0.0082,0.0015,‐0.0118,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs763553,OR,0.0087,0.0014,‐0.0026,0.0093
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7640424,OR,0.0113,0.0015,0.0023,0.0108
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7650602,OR,‐0.0089,0.0014,0.0224,0.0097
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76552497,OR,‐0.0120,0.0019,0.0192,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76577427,OR,0.0203,0.0024,‐0.0196,0.0201
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7672622,OR,‐0.0088,0.0016,0.0111,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs767943,OR,‐0.0122,0.0016,0.0224,0.0102
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7683416,OR,0.0139,0.0014,‐0.0046,0.0094
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76876592,OR,0.0126,0.002,0.0062,0.0138
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76878669,OR,0.0141,0.0017,‐0.0052,0.0112
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7692359,OR,‐0.0109,0.0017,0.0264,0.0117
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs76957677,OR,‐0.0297,0.0054,0.0441,0.0619
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77025239,OR,‐0.0140,0.0019,‐0.0016,0.0127
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7714719,OR,0.0116,0.002,0.0314,0.0133
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7716161,OR,0.0105,0.0019,0.0237,0.0128
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77201694,OR,0.0156,0.0022,‐0.0284,0.0188
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77370942,OR,‐0.0147,0.0027,‐0.0055,0.0216
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77554090,OR,‐0.0186,0.0027,0.0396,0.0209
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77609760,OR,0.0236,0.0028,‐0.0159,0.0218
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7766240,OR,‐0.0134,0.0024,0.0205,0.0168
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77702622,OR,‐0.0213,0.0029,0.0268,0.023
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77702819,OR,0.0187,0.0025,‐0.0072,0.0198
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7772172,OR,0.0091,0.0014,‐0.0081,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7775100,OR,‐0.0087,0.0014,‐0.0210,0.0096
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77826402,OR,0.0151,0.0027,0.0042,0.018
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7796103,OR,‐0.0077,0.0014,0.0058,0.0092
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7799141,OR,0.0099,0.0015,‐0.0139,0.0098
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs77999825,OR,0.0294,0.0039,‐0.0297,0.0332
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7803932,OR,0.0127,0.0019,‐0.0150,0.0135
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs780569,OR,‐0.0085,0.0016,0.0061,0.0104
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78116078,OR,0.0086,0.0016,0.0049,0.0111
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7816777,OR,‐0.0088,0.0015,‐0.0031,0.01
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs78193153,OR,0.0191,0.0029,‐0.0338,0.0164
Carter et al,[@carter_understanding_2019],10.1136/bmj.l1855,Years of Education,Coronary Artery Disease,rs7823700,OR,0.0132,0.0024,‐0.0152,0.018
